Date,Name,close,high,low,netForeign,open,value,volume
01-04-2018,Industrials,11344.29,11344.29,11268.78,2882017.9994,11268.78,1188637684.16,68712413.0
01-04-2018,HoldingFirms,8931.01,8954.01,8848.23,-398800226.5,8848.23,2763443906.0,73969216.0
01-04-2018,Property,4054.24,4083.59,4022.77,56694146.0002,4069.32,1518222838.95,121107546.0
01-04-2018,Services,1618.41,1644.97,1613.3,-35460986.4997,1638.56,1117771490.41,145644833.0
01-04-2018,MiningAndOil,11529.27,11740.07,11521.58,-6405961.0,11611.87,79788893.2,413956769.0
01-04-2018,Preferred,,,,-1797340.0,,21475976.0,229955.0
01-04-2018,DepositoryReceipts,,,,263056.0,,2374457.0,141600.0
01-04-2018,Warrants,,,,74650.0,,1054370.0,434000.0
01-04-2018,Sme,,,,367463.0,,82699803.24,10498269.0
01-04-2018,Etf,,,,9105.0,,776428.0,5892.0
01-04-2018,PSEi,8739.83,8760.26,8690.34,0.0,8710.0,9173120700.25,1027629176.0
01-04-2018,All Shares,5059.75,5073.03,5037.41,0.0,5051.03,0.0,0.0
01-05-2018,Financials,2253.48,2264.48,2249.44,188201475.5,2252.4,2953552323.87,23333735.0
01-05-2018,Industrials,11500.13,11539.5,11365.12,273789597.9998,11370.43,1773636899.4,74153437.0
01-05-2018,HoldingFirms,8940.68,9107.78,8928.19,382441756.5,8928.19,2739773891.93,82051738.0
01-05-2018,Property,4096.22,4108.29,4040.37,124871038.0,4053.12,1405203585.82,214354654.0
01-05-2018,Services,1606.65,1639.04,1606.65,-23978857.9995,1622.96,1544855607.16,105900657.0
01-05-2018,MiningAndOil,11599.49,11733.16,11523.8,-4472787.0,11579.57,86462602.45,272490416.0
01-05-2018,Preferred,,,,-270837.5,,57689803.5,140860.0
01-05-2018,DepositoryReceipts,,,,-315746.0,,741140.0,115600.0
01-05-2018,Warrants,,,,0.0,,645860.0,261000.0
01-05-2018,Sme,,,,2019950.0,,64712397.8,7207303.0
01-05-2018,Etf,,,,100125.0,,3961459.1,29851.0
01-05-2018,PSEi,8770.0,8858.07,8739.74,0.0,8743.41,10572158767.53,779521791.0
01-05-2018,All Shares,5076.32,5112.52,5060.22,0.0,5063.11,0.0,0.0
01-08-2018,Financials,2242.2,2260.01,2235.86,249129019.5,2257.25,1365130867.13,28645829.0
01-08-2018,Industrials,11529.0,11604.55,11504.2,270988441.0002,11530.21,1498703458.73,86537093.0
01-08-2018,HoldingFirms,8975.44,9029.22,8932.69,121579675.0001,9012.29,1502540873.32,53016958.0
01-08-2018,Property,4040.97,4113.54,4025.64,174193721.0,4103.74,1217163291.24,156651846.0
01-08-2018,Services,1600.73,1625.16,1588.77,343211151.5,1620.39,1314457962.84,98139747.0
01-08-2018,MiningAndOil,11493.44,11701.02,11493.44,960347.0,11677.34,138699200.4,667705401.0
01-08-2018,Preferred,,,,-3204000.0,,32898836.0,2467850.0
01-08-2018,DepositoryReceipts,,,,-3250946.0,,3562071.0,613100.0
01-08-2018,Warrants,,,,0.0,,739360.0,305000.0
01-08-2018,Sme,,,,1371674.0,,30134328.4,3961620.0
01-08-2018,Etf,,,,-35937.0,,5918612.0,44584.0
01-08-2018,PSEi,8745.12,8820.53,8713.86,0.0,8818.9,7072748594.06,1094703078.0
01-08-2018,All Shares,5065.77,5098.49,5050.32,0.0,5096.75,0.0,0.0
01-09-2018,Financials,2292.52,2292.52,2247.3,181062039.4997,2253.95,1179455082.95,25957426.0
01-09-2018,Industrials,11664.14,11666.08,11535.15,30839678.5,11539.9,1892817599.94,101991283.0
01-09-2018,HoldingFirms,9130.42,9142.55,8981.39,430023000.9996,8981.39,1818065207.16,83152685.0
01-09-2018,Property,4137.94,4137.94,4032.6,265331975.0002,4042.79,1444238670.67,116351955.0
01-09-2018,Services,1613.91,1627.04,1603.1,242031036.0006,1604.02,1871214414.18,123324459.0
01-09-2018,MiningAndOil,11609.99,11626.87,11482.46,7324248.0,11482.46,116680132.51,255062234.0
01-09-2018,Preferred,,,,-1485778.0,,15411762.0,236210.0
01-09-2018,DepositoryReceipts,,,,-4135333.0,,6474178.0,673800.0
01-09-2018,Warrants,,,,28800.0,,643090.0,268000.0
01-09-2018,Sme,,,,908470.0,,29194852.62,3498008.0
01-09-2018,Etf,,,,0.0,,4406062.0,33060.0
01-09-2018,PSEi,8923.72,8923.72,8755.4,0.0,8758.96,8356072022.03,709371110.0
01-09-2018,All Shares,5138.63,5138.63,5072.8,0.0,5073.61,0.0,0.0
01-10-2018,Financials,2320.72,2320.72,2290.73,163087869.0,2290.73,1207419028.03,30942655.0
01-10-2018,Industrials,11691.14,11691.14,11637.66,397592103.5002,11668.58,1470714128.79,66793364.0
01-10-2018,HoldingFirms,9095.73,9147.26,9062.53,85256102.5,9113.19,1369189791.25,104624154.0
01-10-2018,Property,4082.66,4135.12,4082.66,-124350674.0,4134.99,1061113802.54,114899104.0
01-10-2018,Services,1636.04,1636.04,1611.99,180314588.0001,1618.2,975263415.5,101256698.0
01-10-2018,MiningAndOil,11863.52,11885.58,11552.1,-96342131.0,11557.27,366698030.56,244048778.0
01-10-2018,Preferred,,,,-2870320.0,,40071071.0,639695.0
01-10-2018,DepositoryReceipts,,,,-6783692.0,,9678050.0,951800.0
01-10-2018,Warrants,,,,2410.0,,385490.0,162000.0
01-10-2018,Sme,,,,-537402.0,,73519302.0,9595100.0
01-10-2018,Etf,,,,5400.0,,1555905.1,11552.0
01-10-2018,PSEi,8920.29,8926.78,8877.98,0.0,8914.25,6525473403.77,672171405.0
01-10-2018,All Shares,5144.17,5144.17,5126.49,0.0,5137.98,0.0,0.0
01-11-2018,Financials,2317.47,2319.43,2295.61,122829572.9997,2318.3,1389293234.72,21042056.0
01-11-2018,Industrials,11575.95,11693.62,11530.97,-41642707.5003,11688.59,1083169198.16,50552406.0
01-11-2018,HoldingFirms,8989.44,9080.94,8870.55,-495431658.0,9080.94,2132008521.89,69163909.0
01-11-2018,Property,4005.12,4078.0,3980.44,-380449389.0,4077.94,1836963014.17,173270006.0
01-11-2018,Services,1618.95,1637.52,1614.87,79220068.0001,1635.28,1115725335.07,134967145.0
01-11-2018,MiningAndOil,11897.71,11976.82,11858.27,-14255084.0,11925.47,163319589.37,467036317.0
01-11-2018,Preferred,,,,428768.0,,32651273.0,283110.0
01-11-2018,DepositoryReceipts,,,,-4826116.0,,5063926.0,597000.0
01-11-2018,Warrants,,,,0.0,,399130.0,168000.0
01-11-2018,Sme,,,,1537132.0,,22201318.0,3057420.0
01-11-2018,Etf,,,,126895.0,,1701522.4,12784.0
01-11-2018,PSEi,8813.25,8909.0,8745.63,0.0,8908.64,7744381733.78,919102043.0
01-11-2018,All Shares,5101.41,5144.03,5071.23,0.0,5142.26,0.0,0.0
01-12-2018,Financials,2325.65,2337.91,2319.6,238516573.4999,2319.6,2093988134.37,31809009.0
01-12-2018,Industrials,11471.49,11618.47,11471.49,-64258552.0003,11596.01,1415362454.22,67595507.0
01-12-2018,HoldingFirms,8995.48,9067.49,8966.71,122631705.0,9034.75,1934783010.84,83991112.0
01-12-2018,Property,4020.67,4020.67,3998.66,-270467189.9999,4007.45,1206790662.9,136610718.0
01-12-2018,Services,1619.58,1638.27,1619.58,172447609.4996,1623.94,1080388181.38,126997459.0
01-12-2018,MiningAndOil,11752.81,11985.41,11712.47,12174308.0,11913.88,189325082.85,198452877.0
01-12-2018,Preferred,,,,0.0,,36531405.0,509080.0
01-12-2018,DepositoryReceipts,,,,-5224525.0,,22875912.0,1187100.0
01-12-2018,Warrants,,,,-2370.0,,495070.0,209000.0
01-12-2018,Sme,,,,409023.0,,24805406.0,3774600.0
01-12-2018,Etf,,,,0.0,,1276208.0,9566.0
01-12-2018,PSEi,8814.62,8868.56,8803.62,0.0,8836.29,7946719140.56,649240848.0
01-12-2018,All Shares,5098.75,5129.12,5092.57,0.0,5113.26,0.0,0.0
01-15-2018,Financials,2305.37,2336.86,2305.37,-40971472.5001,2336.42,1048318115.55,24016885.0
01-15-2018,Industrials,11591.15,11612.91,11508.51,199112912.0,11512.02,1269163663.05,55537374.0
01-15-2018,HoldingFirms,9087.58,9122.11,8993.47,234575964.5,9026.01,1014362239.85,42778121.0
01-15-2018,Property,4040.63,4078.23,4013.62,-21171402.9999,4026.55,1207569855.31,298433811.0
01-15-2018,Services,1618.62,1627.0,1611.3,12596167.5006,1622.27,946241844.04,104465336.0
01-15-2018,MiningAndOil,11905.55,11947.54,11758.34,5530931.0001,11759.24,66884158.27,206588128.0
01-15-2018,Preferred,,,,54000.0,,21196043.5,168410.0
01-15-2018,DepositoryReceipts,,,,-733410.0,,1861290.0,197300.0
01-15-2018,Warrants,,,,0.0,,422140.0,179000.0
01-15-2018,Sme,,,,768019.0,,23344164.0,3993200.0
01-15-2018,Etf,,,,0.0,,1338147.0,9992.0
01-15-2018,PSEi,8857.72,8897.56,8809.53,0.0,8844.35,5577222187.07,735822847.0
01-15-2018,All Shares,5126.59,5141.38,5098.96,0.0,5112.72,0.0,0.0
01-16-2018,Financials,2290.48,2323.13,2290.48,-236312750.5001,2321.14,1319753661.43,32350637.0
01-16-2018,Industrials,11767.99,11789.49,11603.78,480538257.4998,11603.78,1730182353.73,74353071.0
01-16-2018,HoldingFirms,9046.58,9230.71,9046.58,186794823.9997,9122.94,1638904659.99,84575448.0
01-16-2018,Property,4054.26,4077.08,4044.27,-2997746.0003,4045.46,1191410660.63,181758600.0
01-16-2018,Services,1628.67,1637.92,1619.41,213901071.4997,1622.57,1182774438.37,103370118.0
01-16-2018,MiningAndOil,12183.16,12183.76,11937.16,19166654.0,12042.59,317864277.44,146937112.0
01-16-2018,Preferred,,,,15540.0,,42477941.5,425140.0
01-16-2018,DepositoryReceipts,,,,-2760854.0,,3483488.0,165800.0
01-16-2018,Warrants,,,,0.0,,1831970.0,749000.0
01-16-2018,Sme,,,,105700.0,,23769111.0,3941515.0
01-16-2018,Etf,,,,-25610.0,,2104572.0,15621.0
01-16-2018,PSEi,8865.13,8969.18,8865.13,0.0,8890.74,7406763734.59,627302122.0
01-16-2018,All Shares,5127.25,5172.09,5127.25,0.0,5142.25,0.0,0.0
01-17-2018,Financials,2247.32,2303.12,2239.82,62984957.0,2291.47,2751574005.08,48413195.0
01-17-2018,Industrials,11809.72,11835.78,11742.24,475075481.0006,11742.24,2019186599.46,89928167.0
01-17-2018,HoldingFirms,9095.64,9113.23,9039.09,59789214.5,9071.71,1932635742.06,75831507.0
01-17-2018,Property,4032.3,4066.38,4028.08,21424510.0,4065.89,1568194376.01,168270592.0
01-17-2018,Services,1638.75,1639.56,1624.44,253417893.0,1632.05,1037318636.96,111289490.0
01-17-2018,MiningAndOil,12135.17,12263.16,12110.09,-26936170.0,12197.79,310734036.65,445087473.0
01-17-2018,Preferred,,,,16020.0,,26832523.0,211195.0
01-17-2018,DepositoryReceipts,,,,1973135.0,,3463364.0,244600.0
01-17-2018,Warrants,,,,0.0,,115790.0,47000.0
01-17-2018,Sme,,,,1308265.0,,23534775.81,3895320.0
01-17-2018,Etf,,,,0.0,,452379.0,3370.0
01-17-2018,PSEi,8848.99,8902.27,8821.41,0.0,8879.67,9643630551.03,942719114.0
01-17-2018,All Shares,5121.47,5144.65,5109.71,0.0,5134.77,0.0,0.0
01-18-2018,Financials,2231.1,2231.1,2178.4,44259515.5,2184.72,3253606155.25,41304466.0
01-18-2018,Industrials,11806.88,11870.86,11748.94,236634358.0002,11797.39,1837380530.71,79562756.0
01-18-2018,HoldingFirms,9035.59,9083.98,9017.67,-189281528.5001,9082.2,2134449453.3,73753871.0
01-18-2018,Property,4039.91,4054.64,4028.03,5129995.9996,4033.2,1274272227.04,165668021.0
01-18-2018,Services,1645.04,1648.26,1638.48,350198860.0003,1645.63,1125054788.35,123052342.0
01-18-2018,MiningAndOil,12026.41,12210.28,12017.39,-26761684.0,12166.36,238972732.41,656769385.0
01-18-2018,Preferred,,,,0.0,,13194808.5,111955.0
01-18-2018,DepositoryReceipts,,,,-2969877.0,,3502460.0,609200.0
01-18-2018,Warrants,,,,0.0,,883690.0,351000.0
01-18-2018,Sme,,,,-1272837.0,,11734090.0,1947480.0
01-18-2018,Etf,,,,9345.0,,100816826.0,757967.0
01-18-2018,PSEi,8820.74,8822.4,8772.45,0.0,8790.05,9976286803.06,1142816288.0
01-18-2018,All Shares,5115.87,5123.04,5105.37,0.0,5116.69,0.0,0.0
01-19-2018,Financials,2288.23,2288.67,2234.36,-174003959.5001,2236.25,3552885280.5,45402279.0
01-19-2018,Industrials,11866.53,11866.53,11775.17,202405740.5,11812.64,1475759002.81,100556476.0
01-19-2018,HoldingFirms,9143.9,9143.9,9000.21,-159080684.5,9030.03,1547983481.93,124613334.0
01-19-2018,Property,4035.44,4045.03,3992.17,-135922200.0,4045.03,1531763855.87,220694529.0
01-19-2018,Services,1638.77,1651.65,1634.74,155768034.0,1645.4,1780948211.26,259685378.0
01-19-2018,MiningAndOil,12027.82,12105.51,11954.23,9472515.9996,12035.21,107466714.32,160832974.0
01-19-2018,Preferred,,,,1781853.0,,46035954.5,749740.0
01-19-2018,DepositoryReceipts,,,,-4901638.0,,9242512.0,986700.0
01-19-2018,Warrants,,,,60100.0,,780320.0,324000.0
01-19-2018,Sme,,,,694672.0,,16126579.39,2494132.0
01-19-2018,Etf,,,,10712.0,,8134972.0,60860.0
01-19-2018,PSEi,8915.92,8915.92,8802.78,0.0,8824.72,10021068098.08,914339962.0
01-19-2018,All Shares,5151.07,5151.07,5112.48,0.0,5121.24,0.0,0.0
01-22-2018,Financials,2286.87,2292.39,2269.54,88303727.9997,2270.73,1505972331.81,29504969.0
01-22-2018,Industrials,11882.86,11927.45,11818.53,55368566.9992,11818.53,1332173412.05,62928489.0
01-22-2018,HoldingFirms,9181.2,9235.91,9111.43,85894379.5,9140.34,2075485563.86,135648131.0
01-22-2018,Property,4056.13,4072.02,4038.42,80240185.9998,4038.42,1120702634.26,230272577.0
01-22-2018,Services,1656.75,1656.75,1638.07,191086184.0003,1638.07,1918906870.23,258214634.0
01-22-2018,MiningAndOil,11891.11,12012.14,11862.72,1056402.9999,12012.14,114125235.12,164520889.0
01-22-2018,Preferred,,,,-4759140.0,,27233509.5,372940.0
01-22-2018,DepositoryReceipts,,,,-4119540.0,,5299214.0,825500.0
01-22-2018,Warrants,,,,7170.0,,867380.0,367000.0
01-22-2018,Sme,,,,-109169.0,,72922063.6,9063378.0
01-22-2018,Etf,,,,0.0,,2730413.0,20200.0
01-22-2018,PSEi,8950.62,8975.12,8883.0,0.0,8893.14,8143018523.93,890173267.0
01-22-2018,All Shares,5173.01,5182.49,5141.83,0.0,5145.28,0.0,0.0
01-23-2018,Financials,2277.02,2290.86,2270.88,-58839573.5,2283.12,1478479001.25,24763981.0
01-23-2018,Industrials,11939.4,11939.4,11867.17,215220586.9997,11881.99,1555423289.36,89204794.0
01-23-2018,HoldingFirms,9291.18,9291.18,9123.2,-192772813.5,9181.69,1832435510.93,65414312.0
01-23-2018,Property,4072.75,4086.81,4055.65,137313337.0,4065.82,1502724312.6,174447819.0
01-23-2018,Services,1665.81,1666.32,1657.77,224995169.0,1659.42,1961124600.33,211702580.0
01-23-2018,MiningAndOil,11968.38,11994.56,11841.37,-15442620.9997,11899.14,164708748.53,616637493.0
01-23-2018,Preferred,,,,-1306683.0,,27426266.5,339200.0
01-23-2018,DepositoryReceipts,,,,-3166248.0,,6449963.0,651000.0
01-23-2018,Warrants,,,,0.0,,442630.0,183000.0
01-23-2018,Sme,,,,-17622865.0,,47076420.55,5378858.0
01-23-2018,Etf,,,,0.0,,1794264.0,13257.0
01-23-2018,PSEi,8999.02,8999.02,8916.07,0.0,8952.81,8543766147.55,1187563094.0
01-23-2018,All Shares,5214.61,5214.61,5170.99,0.0,5176.86,0.0,0.0
01-24-2018,Financials,2263.75,2277.19,2256.58,-159621117.5,2277.19,1427347944.54,21986217.0
01-24-2018,Industrials,11936.35,12032.26,11922.35,94014967.9995,11956.75,1479586475.61,82027118.0
01-24-2018,HoldingFirms,9136.44,9259.13,9113.16,-452238219.9997,9259.13,1755659557.25,116227574.0
01-24-2018,Property,4077.26,4088.04,4051.84,-75634581.0,4079.8,1364842533.05,269077653.0
01-24-2018,Services,1675.49,1683.02,1671.24,524220190.9994,1671.24,2200797999.2,242287049.0
01-24-2018,MiningAndOil,11810.82,12040.67,11810.82,-27266813.0003,11998.85,191297055.26,160526629.0
01-24-2018,Preferred,,,,-211612.0,,15435552.5,313610.0
01-24-2018,DepositoryReceipts,,,,-5526107.0,,11517288.0,495800.0
01-24-2018,Warrants,,,,0.0,,666970.0,282000.0
01-24-2018,Sme,,,,-196417.0,,33995408.3,4585781.0
01-24-2018,Etf,,,,0.0,,7347783.0,54230.0
01-24-2018,PSEi,8920.23,8992.37,8898.21,0.0,8992.37,8460874756.21,896772251.0
01-24-2018,All Shares,5205.69,5234.35,5198.56,0.0,5223.38,0.0,0.0
01-25-2018,Financials,2265.11,2265.11,2256.02,-114274364.5,2264.12,1196802096.14,16281075.0
01-25-2018,Industrials,12050.75,12050.75,11936.74,131038966.5001,11936.74,1242289795.03,69284395.0
01-25-2018,HoldingFirms,9257.77,9257.77,9082.77,-251529293.0,9109.77,1939729853.3,133494526.0
01-25-2018,Property,4091.82,4106.51,4073.57,11022171.0002,4078.01,2027610752.03,237579568.0
01-25-2018,Services,1696.34,1696.34,1672.96,285603414.4999,1672.96,2158808466.34,251874617.0
01-25-2018,MiningAndOil,12283.04,12344.77,11927.78,38598538.0,11933.1,282359999.53,602798907.0
01-25-2018,Preferred,,,,-1464675.0,,22902960.5,199875.0
01-25-2018,DepositoryReceipts,,,,-2808060.0,,2907035.0,512800.0
01-25-2018,Warrants,,,,0.0,,885650.0,375000.0
01-25-2018,Sme,,,,30950.0,,29915013.49,4507543.0
01-25-2018,Etf,,,,0.0,,1316834.0,9718.0
01-25-2018,PSEi,8999.17,8999.17,8907.24,0.0,8907.45,8878832809.86,1315830349.0
01-25-2018,All Shares,5245.25,5247.91,5218.78,0.0,5233.03,0.0,0.0
01-26-2018,Financials,2256.73,2266.39,2251.85,-164947955.5,2266.39,1329424817.01,20206366.0
01-26-2018,Industrials,12089.96,12089.96,12036.08,193413603.0,12044.98,1409284878.61,87903205.0
01-26-2018,HoldingFirms,9358.0,9364.72,9160.86,-227198480.5,9239.82,2032298395.32,276737571.0
01-26-2018,Property,4126.96,4129.01,4087.06,-17991719.0,4102.45,1454316763.12,224851082.0
01-26-2018,Services,1696.81,1696.81,1679.69,70383014.9996,1695.63,1404090905.07,246954741.0
01-26-2018,MiningAndOil,12189.62,12373.82,12106.94,9667789.0003,12320.15,175546107.94,162077154.0
01-26-2018,Preferred,,,,238055.0,,22999555.5,1653265.0
01-26-2018,DepositoryReceipts,,,,-3122060.0,,8184875.0,728200.0
01-26-2018,Warrants,,,,0.0,,611670.0,255000.0
01-26-2018,Sme,,,,160635.0,,20915316.59,3153013.0
01-26-2018,Etf,,,,0.0,,5879442.2,43385.0
01-26-2018,PSEi,9041.2,9041.2,8945.32,0.0,8995.61,7831756625.85,1021926517.0
01-26-2018,All Shares,5269.32,5269.32,5221.14,0.0,5245.92,0.0,0.0
01-29-2018,Financials,2258.15,2262.65,2246.03,-230839115.0,2256.43,1781224174.35,22466037.0
01-29-2018,Industrials,12016.53,12078.95,11983.21,131056531.5,12044.82,1432750614.6,85522950.0
01-29-2018,HoldingFirms,9362.95,9393.65,9305.53,-243904219.5,9360.93,1435896047.94,72623917.0
01-29-2018,Property,4104.47,4144.31,4061.59,-214103933.9997,4132.97,1508180356.15,193502901.0
01-29-2018,Services,1736.3,1736.3,1715.32,484897640.4998,1715.32,2464360887.48,268910070.0
01-29-2018,MiningAndOil,12234.05,12380.85,12210.63,-9652561.0,12210.63,215315998.89,620853732.0
01-29-2018,Preferred,,,,92720.0,,16601213.5,2123405.0
01-29-2018,DepositoryReceipts,,,,-3272620.0,,8674810.0,544300.0
01-29-2018,Warrants,,,,0.0,,4021990.0,1603000.0
01-29-2018,Sme,,,,-335533.0,,32937839.99,4527119.0
01-29-2018,Etf,,,,0.0,,768843.1,5624.0
01-29-2018,PSEi,9058.62,9078.37,9008.41,0.0,9051.75,8871434762.5,1268412350.0
01-29-2018,All Shares,5273.0,5287.61,5258.05,0.0,5277.85,0.0,0.0
01-30-2018,Financials,2244.03,2253.66,2231.94,-221637908.5002,2253.66,1550778725.59,26351076.0
01-30-2018,Industrials,11849.03,12010.94,11778.72,-144618224.5005,12010.94,1574766216.8,85695794.0
01-30-2018,HoldingFirms,9189.77,9344.01,9098.76,-786209850.5,9338.51,2058830553.14,95265771.0
01-30-2018,Property,4028.38,4082.18,3992.82,-757929579.9999,4079.25,2552987771.11,257418422.0
01-30-2018,Services,1706.68,1722.91,1680.57,-106196978.5004,1722.91,2064062568.6,1137065025.0
01-30-2018,MiningAndOil,12011.52,12267.45,11979.8,27423266.0,12267.45,194717350.37,783568104.0
01-30-2018,Preferred,,,,-11021005.0,,29364607.5,281575.0
01-30-2018,DepositoryReceipts,,,,-822089.0,,934246.0,166400.0
01-30-2018,Warrants,,,,0.0,,790640.0,322000.0
01-30-2018,Sme,,,,-62473.0,,28478152.24,4318649.0
01-30-2018,Etf,,,,194434.9999,,29532009.0,218570.0
01-30-2018,PSEi,8910.48,9025.29,8838.69,0.0,9025.29,10054153346.85,2389901411.0
01-30-2018,All Shares,5194.64,5257.7,5164.63,0.0,5257.7,0.0,0.0
01-31-2018,Financials,2223.98,2237.31,2206.99,-142917123.0,2237.31,1694760090.96,23897516.0
01-31-2018,Industrials,11790.56,11825.72,11750.03,-106351732.9997,11825.72,1345591472.74,79415238.0
01-31-2018,HoldingFirms,8957.81,9094.55,8899.44,-1046102283.9999,9089.39,3153637214.23,591284274.0
01-31-2018,Property,3939.56,3986.98,3939.56,-1051619870.0,3986.98,2395831384.08,347797153.0
01-31-2018,Services,1710.73,1710.73,1676.92,67138341.5,1688.58,2686773456.54,1688966618.0
01-31-2018,MiningAndOil,11937.95,11977.93,11789.75,-21742287.0,11977.93,212431442.6,251380434.0
01-31-2018,Preferred,,,,0.0,,9640118.0,92560.0
01-31-2018,DepositoryReceipts,,,,-1098645.0,,9946945.0,306100.0
01-31-2018,Warrants,,,,48890.0,,922850.0,387000.0
01-31-2018,Sme,,,,322476.0,,35540598.2,6587324.0
01-31-2018,Etf,,,,1329.0,,3764603.6,28362.0
01-31-2018,PSEi,8764.01,8831.83,8721.85,0.0,8831.83,11528330262.95,2989356919.0
01-31-2018,All Shares,5124.83,5157.58,5104.71,0.0,5157.58,0.0,0.0
02-01-2018,Financials,2219.96,2232.45,2211.89,-287099894.0,2217.5,1126915735.71,85879539.0
02-01-2018,Industrials,11770.55,11814.31,11749.58,-172046257.5001,11779.73,1061635419.25,79879068.0
02-01-2018,HoldingFirms,8916.9,9046.08,8916.9,-405568341.0,8933.95,1586066105.0,259068151.0
02-01-2018,Property,3957.54,3990.33,3938.47,-433202151.9993,3938.47,1817716135.53,301534553.0
02-01-2018,Services,1706.22,1718.44,1695.59,80453965.4997,1715.12,1515110722.36,732745459.0
02-01-2018,MiningAndOil,11870.35,12002.28,11852.52,-10575999.0001,11941.91,193632385.48,1283031101.0
02-01-2018,Preferred,,,,290318.0,,7562553.5,182035.0
02-01-2018,DepositoryReceipts,,,,-2834033.0,,3898633.0,554400.0
02-01-2018,Warrants,,,,0.0,,291290.0,120000.0
02-01-2018,Sme,,,,132090.0,,35098700.18,5672589.0
02-01-2018,Etf,,,,86645.0,,3677396.0,27591.0
02-01-2018,PSEi,8738.72,8818.1,8738.72,0.0,8748.38,7339852599.52,2747838051.0
02-01-2018,All Shares,5130.92,5158.35,5118.63,0.0,5123.01,0.0,0.0
02-02-2018,Financials,2223.55,2230.28,2216.0,-321405038.5,2220.19,995160794.35,25162940.0
02-02-2018,Industrials,11891.59,11891.59,11749.64,-935001.5,11762.23,1189325645.67,64305508.0
02-02-2018,HoldingFirms,9007.76,9007.76,8922.01,-524372260.9999,8924.58,2137734334.3,156786992.0
02-02-2018,Property,3993.89,3994.52,3936.15,-144812387.0002,3972.02,1562420639.8,214610896.0
02-02-2018,Services,1718.11,1723.27,1706.77,27026520.9999,1707.73,1575520830.62,421822120.0
02-02-2018,MiningAndOil,12083.05,12083.05,11907.67,-9655606.0003,11907.67,365407575.56,2193225152.0
02-02-2018,Preferred,,,,0.0,,31709412.0,362995.0
02-02-2018,DepositoryReceipts,,,,-2148680.0,,4421950.0,472800.0
02-02-2018,Warrants,,,,0.0,,579530.0,239000.0
02-02-2018,Sme,,,,-1982640.0,,23444513.75,3940915.0
02-02-2018,Etf,,,,0.0,,2361689.4,17732.0
02-02-2018,PSEi,8810.75,8810.75,8746.86,0.0,8746.86,7851376023.45,3079872255.0
02-02-2018,All Shares,5181.82,5181.82,5142.12,0.0,5142.12,0.0,0.0
02-05-2018,Financials,2204.08,2204.08,2172.36,-402742198.0,2202.72,1435889505.44,30822729.0
02-05-2018,Industrials,11572.0,11789.65,11538.81,-285664283.9996,11789.65,1201939278.48,68721615.0
02-05-2018,HoldingFirms,8787.27,8854.81,8735.64,-751647453.5,8854.81,2491784846.21,235687298.0
02-05-2018,Property,3868.68,3923.4,3866.69,-378508377.0001,3923.4,1657649554.11,189699372.0
02-05-2018,Services,1697.27,1702.86,1675.17,-74697535.0003,1702.86,1544419167.3,363411460.0
02-05-2018,MiningAndOil,11766.09,11978.33,11766.09,-8227192.0,11978.33,124617347.75,272873797.0
02-05-2018,Preferred,,,,-1140700.0,,19393598.0,2902225.0
02-05-2018,DepositoryReceipts,,,,62532.0,,178332.0,30800.0
02-05-2018,Warrants,,,,0.0,,418510.0,174000.0
02-05-2018,Sme,,,,-987665.0,,39065047.78,7017902.0
02-05-2018,Etf,,,,106060.0,,10507061.0,80240.0
02-05-2018,PSEi,8616.0,8680.59,8555.55,0.0,8680.59,8505871808.06,1168314413.0
02-05-2018,All Shares,5070.42,5124.29,5050.65,0.0,5124.29,0.0,0.0
02-06-2018,Financials,2179.92,2179.92,2144.55,-521503750.5002,2161.1,1546503042.1,24405937.0
02-06-2018,Industrials,11513.58,11513.58,11201.96,-35652405.5,11402.13,1661390665.33,104748166.0
02-06-2018,HoldingFirms,8689.61,8738.19,8522.1,-548575757.4997,8623.39,2614055739.22,136812966.0
02-06-2018,Property,3859.6,3859.6,3770.21,-375865300.0004,3838.13,2042272040.7,186377276.0
02-06-2018,Services,1685.76,1685.76,1662.09,136480921.0002,1674.95,2324063280.53,355340820.0
02-06-2018,MiningAndOil,11509.38,11669.53,11471.25,-34563869.9997,11669.53,183635824.94,1074051613.0
02-06-2018,Preferred,,,,0.0,,19558242.0,155145.0
02-06-2018,DepositoryReceipts,,,,1320751.0,,1538501.0,50300.0
02-06-2018,Warrants,,,,0.0,,800410.0,341000.0
02-06-2018,Sme,,,,-903505.0,,37877463.37,6414345.0
02-06-2018,Etf,,,,1300.0,,13157887.0,102340.0
02-06-2018,PSEi,8550.42,8550.42,8379.83,0.0,8475.08,10422955943.19,1888253463.0
02-06-2018,All Shares,5027.91,5027.91,4943.92,0.0,5002.65,0.0,0.0
02-07-2018,Financials,2212.47,2214.72,2200.27,-194576070.5001,2209.49,1305942209.2,23284575.0
02-07-2018,Industrials,11757.26,11757.26,11593.85,193266793.9999,11593.85,1363770212.83,127810221.0
02-07-2018,HoldingFirms,8755.12,8852.77,8682.24,-578480932.5,8810.18,2017750468.73,154594792.0
02-07-2018,Property,3912.43,3929.53,3870.14,-5589725.0003,3895.24,1715603763.42,172042422.0
02-07-2018,Services,1714.65,1714.65,1684.59,177311445.9997,1689.41,2520607233.4,605319878.0
02-07-2018,MiningAndOil,11653.78,11829.4,11607.62,-18309215.9999,11607.62,119214553.76,193324494.0
